[21:16:58.588] [INFO   ] thread main starting.
[21:16:58.597] [SEVERE ] cannot read configuration file config.properties trying from resources.
[21:17:54.533] [SEVERE ] updating countdown to 6017
[21:17:54.645] [SEVERE ] updating countdown to 5905
[21:17:54.759] [SEVERE ] updating countdown to 5791
[21:17:54.869] [SEVERE ] updating countdown to 5681
[21:17:54.982] [SEVERE ] updating countdown to 5568
[21:17:55.093] [SEVERE ] updating countdown to 5457
[21:17:55.206] [SEVERE ] updating countdown to 5344
[21:17:55.318] [SEVERE ] updating countdown to 5232
[21:17:55.430] [SEVERE ] updating countdown to 5120
[21:17:55.542] [SEVERE ] updating countdown to 5008
[21:18:34.658] [SEVERE ] updating countdown to 60000
[21:18:34.784] [SEVERE ] updating countdown to 59874
[21:18:34.923] [SEVERE ] updating countdown to 59735
[21:18:35.039] [SEVERE ] updating countdown to 59619
[21:18:35.173] [SEVERE ] updating countdown to 59486
[21:18:35.295] [SEVERE ] updating countdown to 59363
[21:18:35.410] [SEVERE ] updating countdown to 59248
[21:18:35.534] [SEVERE ] updating countdown to 59124
[21:18:35.659] [SEVERE ] updating countdown to 58999
[21:18:35.798] [SEVERE ] updating countdown to 58860
[21:18:35.923] [SEVERE ] updating countdown to 58735
[21:18:36.049] [SEVERE ] updating countdown to 58609
[21:18:36.175] [SEVERE ] updating countdown to 58483
[21:18:36.300] [SEVERE ] updating countdown to 58359
[21:18:36.425] [SEVERE ] updating countdown to 58233
[21:18:36.548] [SEVERE ] updating countdown to 58110
[21:18:36.687] [SEVERE ] updating countdown to 57971
[21:18:36.813] [SEVERE ] updating countdown to 57845
[21:18:36.954] [SEVERE ] updating countdown to 57704
[21:18:37.080] [SEVERE ] updating countdown to 57579
[21:18:37.222] [SEVERE ] updating countdown to 57436
[21:18:37.348] [SEVERE ] updating countdown to 57310
[21:18:37.473] [SEVERE ] updating countdown to 57185
[21:18:37.597] [SEVERE ] updating countdown to 57061
[21:18:37.720] [SEVERE ] updating countdown to 56938
[21:18:37.861] [SEVERE ] updating countdown to 56797
[21:18:38.001] [SEVERE ] updating countdown to 56657
[21:18:38.126] [SEVERE ] updating countdown to 56533
[21:18:38.249] [SEVERE ] updating countdown to 56409
[21:18:38.357] [SEVERE ] updating countdown to 56301
[21:18:38.479] [SEVERE ] updating countdown to 56179
[21:18:38.587] [SEVERE ] updating countdown to 56071
[21:18:38.710] [SEVERE ] updating countdown to 55948
[21:18:38.818] [SEVERE ] updating countdown to 55840
[21:18:38.927] [SEVERE ] updating countdown to 55731
[21:18:39.035] [SEVERE ] updating countdown to 55623
[21:18:39.142] [SEVERE ] updating countdown to 55516
[21:18:39.251] [SEVERE ] updating countdown to 55407
[21:18:39.360] [SEVERE ] updating countdown to 55298
[21:18:39.484] [SEVERE ] updating countdown to 55174
[21:18:39.594] [SEVERE ] updating countdown to 55064
[21:18:39.703] [SEVERE ] updating countdown to 54955
[21:18:39.812] [SEVERE ] updating countdown to 54846
[21:18:39.923] [SEVERE ] updating countdown to 54735
[21:18:40.032] [SEVERE ] updating countdown to 54626
[21:18:40.142] [SEVERE ] updating countdown to 54516
[21:18:40.249] [SEVERE ] updating countdown to 54409
[21:18:40.359] [SEVERE ] updating countdown to 54299
[21:18:40.468] [SEVERE ] updating countdown to 54190
[21:18:40.576] [SEVERE ] updating countdown to 54082
[21:18:40.684] [SEVERE ] updating countdown to 53974
[21:18:40.809] [SEVERE ] updating countdown to 53849
[21:18:40.920] [SEVERE ] updating countdown to 53738
[21:18:41.030] [SEVERE ] updating countdown to 53628
[21:18:41.139] [SEVERE ] updating countdown to 53519
[21:18:41.249] [SEVERE ] updating countdown to 53410
[21:18:41.356] [SEVERE ] updating countdown to 53302
[21:18:41.464] [SEVERE ] updating countdown to 53194
[21:18:41.572] [SEVERE ] updating countdown to 53086
[21:18:41.682] [SEVERE ] updating countdown to 52976
[21:18:41.792] [SEVERE ] updating countdown to 52866
[21:18:41.899] [SEVERE ] updating countdown to 52759
[21:18:42.010] [SEVERE ] updating countdown to 52648
[21:18:42.119] [SEVERE ] updating countdown to 52539
[21:18:42.242] [SEVERE ] updating countdown to 52416
[21:18:42.350] [SEVERE ] updating countdown to 52308
[21:18:42.459] [SEVERE ] updating countdown to 52199
[21:18:42.568] [SEVERE ] updating countdown to 52090
[21:18:42.677] [SEVERE ] updating countdown to 51981
[21:18:42.800] [SEVERE ] updating countdown to 51858
[21:18:42.910] [SEVERE ] updating countdown to 51748
[21:18:43.021] [SEVERE ] updating countdown to 51637
[21:18:43.129] [SEVERE ] updating countdown to 51529
[21:18:43.239] [SEVERE ] updating countdown to 51419
[21:18:43.348] [SEVERE ] updating countdown to 51310
[21:18:43.455] [SEVERE ] updating countdown to 51203
[21:18:43.564] [SEVERE ] updating countdown to 51094
[21:18:43.675] [SEVERE ] updating countdown to 50983
[21:18:43.784] [SEVERE ] updating countdown to 50874
[21:18:43.892] [SEVERE ] updating countdown to 50766
[21:18:44.014] [SEVERE ] updating countdown to 50644
[21:18:44.121] [SEVERE ] updating countdown to 50537
[21:18:44.228] [SEVERE ] updating countdown to 50430
[21:18:44.336] [SEVERE ] updating countdown to 50322
[21:18:44.445] [SEVERE ] updating countdown to 50213
[21:18:44.552] [SEVERE ] updating countdown to 50106
[21:18:44.676] [SEVERE ] updating countdown to 49982
[21:18:44.797] [SEVERE ] updating countdown to 49861
[21:18:44.919] [SEVERE ] updating countdown to 49739
[21:18:45.043] [SEVERE ] updating countdown to 49615
[21:18:45.165] [SEVERE ] updating countdown to 49493
[21:18:45.288] [SEVERE ] updating countdown to 49370
[21:18:45.397] [SEVERE ] updating countdown to 49261
[21:18:45.507] [SEVERE ] updating countdown to 49151
[21:18:45.616] [SEVERE ] updating countdown to 49042
[21:18:45.725] [SEVERE ] updating countdown to 48933
[21:18:45.834] [SEVERE ] updating countdown to 48824
[21:18:45.942] [SEVERE ] updating countdown to 48716
[21:18:46.063] [SEVERE ] updating countdown to 48595
[21:18:46.172] [SEVERE ] updating countdown to 48486
[21:18:46.281] [SEVERE ] updating countdown to 48377
[21:18:46.402] [SEVERE ] updating countdown to 48256
[21:18:46.510] [SEVERE ] updating countdown to 48148
[21:18:46.619] [SEVERE ] updating countdown to 48039
[21:18:46.727] [SEVERE ] updating countdown to 47931
[21:18:46.836] [SEVERE ] updating countdown to 47822
[21:18:46.959] [SEVERE ] updating countdown to 47699
[21:18:47.068] [SEVERE ] updating countdown to 47590
[21:18:47.192] [SEVERE ] updating countdown to 47466
[21:18:47.315] [SEVERE ] updating countdown to 47343
[21:18:47.440] [SEVERE ] updating countdown to 47218
[21:18:47.564] [SEVERE ] updating countdown to 47094
[21:18:47.672] [SEVERE ] updating countdown to 46986
[21:18:47.781] [SEVERE ] updating countdown to 46877
[21:18:47.890] [SEVERE ] updating countdown to 46768
[21:18:48.015] [SEVERE ] updating countdown to 46643
[21:18:48.124] [SEVERE ] updating countdown to 46534
[21:18:48.234] [SEVERE ] updating countdown to 46424
[21:18:48.342] [SEVERE ] updating countdown to 46316
